DATE,DGS1MO,DGS3MO,DGS1,DGS2,DGS5,DGS10,Inverted
7/12/17,0.94,1.05,1.21,1.35,1.88,2.33,0
7/13/17,0.95,1.05,1.23,1.37,1.89,2.35,0
7/14/17,0.93,1.04,1.22,1.35,1.87,2.33,0
7/17/17,0.95,1.07,1.22,1.36,1.86,2.31,0
7/18/17,0.95,1.07,1.19,1.36,1.82,2.27,0
7/19/17,0.99,1.11,1.23,1.37,1.83,2.27,0
7/20/17,1,1.15,1.22,1.37,1.82,2.27,0
7/21/17,1,1.16,1.22,1.36,1.81,2.24,0
7/24/17,1,1.17,1.23,1.37,1.83,2.26,0
7/25/17,0.96,1.18,1.24,1.4,1.9,2.33,0
7/26/17,1.02,1.13,1.23,1.36,1.83,2.29,0
7/27/17,1.01,1.11,1.22,1.36,1.84,2.32,0
7/28/17,1,1.08,1.22,1.34,1.83,2.3,0
7/31/17,1,1.07,1.23,1.34,1.84,2.3,0
8/1/17,1,1.08,1.22,1.34,1.8,2.26,0
8/2/17,1.02,1.08,1.24,1.36,1.82,2.27,0
8/3/17,1,1.08,1.22,1.34,1.79,2.24,0
8/4/17,1,1.08,1.23,1.36,1.82,2.27,0
8/7/17,0.99,1.02,1.22,1.36,1.81,2.26,0
8/8/17,1,1.06,1.24,1.36,1.84,2.29,0
8/9/17,1.01,1.06,1.21,1.33,1.81,2.24,0
8/10/17,1.02,1.05,1.22,1.33,1.78,2.2,0
8/11/17,0.99,1.03,1.21,1.3,1.74,2.19,0
8/14/17,0.95,1.02,1.23,1.33,1.77,2.22,0
8/15/17,0.97,1.04,1.23,1.35,1.83,2.27,0
8/16/17,0.97,1.02,1.24,1.33,1.79,2.23,0
8/17/17,0.95,1,1.24,1.32,1.76,2.19,0
8/18/17,0.97,1.02,1.24,1.33,1.77,2.19,0
8/21/17,0.95,1,1.23,1.32,1.76,2.18,0
8/22/17,0.93,1,1.24,1.33,1.8,2.22,0
8/23/17,0.98,1,1.22,1.32,1.76,2.17,0
8/24/17,0.98,1.02,1.23,1.33,1.78,2.19,0
8/25/17,0.99,1.03,1.23,1.35,1.77,2.17,0
8/28/17,0.99,0.98,1.24,1.33,1.74,2.16,0
8/29/17,0.96,1.03,1.23,1.33,1.7,2.13,0
8/30/17,0.96,1.03,1.23,1.33,1.72,2.15,0
8/31/17,0.95,1.01,1.23,1.33,1.7,2.12,0
9/1/17,0.96,1.02,1.24,1.35,1.73,2.16,0
9/4/17,.,.,.,.,.,.,0
9/5/17,1.3,1.03,1.23,1.3,1.65,2.07,0
9/6/17,1.04,1.07,1.24,1.3,1.69,2.1,0
9/7/17,0.98,1.05,1.21,1.27,1.63,2.05,0
9/8/17,0.96,1.04,1.22,1.27,1.64,2.06,0
9/11/17,0.97,1.05,1.24,1.32,1.71,2.14,0
9/12/17,0.99,1.03,1.27,1.33,1.75,2.17,0
9/13/17,0.99,1.04,1.27,1.35,1.78,2.2,0
9/14/17,0.99,1.05,1.28,1.37,1.79,2.2,0
9/15/17,0.98,1.05,1.3,1.39,1.81,2.2,0
9/18/17,0.96,1.05,1.3,1.4,1.83,2.23,0
9/19/17,0.97,1.04,1.31,1.4,1.84,2.24,0
9/20/17,0.98,1.04,1.32,1.45,1.89,2.28,0
9/21/17,0.99,1.04,1.31,1.45,1.89,2.27,0
9/22/17,0.97,1.03,1.3,1.46,1.88,2.26,0
9/25/17,0.97,1.05,1.3,1.44,1.85,2.22,0
9/26/17,0.96,1.06,1.31,1.45,1.87,2.24,0
9/27/17,0.99,1.07,1.33,1.47,1.91,2.31,0
9/28/17,0.97,1.06,1.31,1.45,1.89,2.31,0
9/29/17,0.96,1.06,1.31,1.47,1.92,2.33,0
10/2/17,0.95,1.01,1.31,1.49,1.94,2.34,0
10/3/17,1.01,1.07,1.32,1.47,1.92,2.33,0
10/4/17,1,1.08,1.33,1.47,1.92,2.33,0
10/5/17,1.02,1.07,1.35,1.49,1.94,2.35,0
10/6/17,1.03,1.07,1.35,1.54,1.97,2.37,0
10/9/17,.,.,.,.,.,.,0
10/10/17,1.03,1.08,1.42,1.51,1.95,2.35,0
10/11/17,1.04,1.1,1.4,1.51,1.95,2.35,0
10/12/17,0.99,1.09,1.41,1.51,1.95,2.33,0
10/13/17,0.97,1.09,1.39,1.51,1.91,2.28,0
10/16/17,0.97,1.1,1.42,1.54,1.95,2.3,0
10/17/17,0.99,1.09,1.41,1.54,1.97,2.3,0
10/18/17,0.99,1.09,1.42,1.59,1.99,2.34,0
10/19/17,0.99,1.1,1.41,1.58,1.98,2.33,0
10/20/17,0.99,1.11,1.43,1.6,2.03,2.39,0
10/23/17,1,1.09,1.42,1.58,2.01,2.38,0
10/24/17,1,1.12,1.43,1.6,2.05,2.42,0
10/25/17,1.01,1.12,1.43,1.61,2.06,2.44,0
10/26/17,0.99,1.11,1.43,1.63,2.07,2.46,0
10/27/17,0.98,1.1,1.42,1.59,2.03,2.42,0
10/30/17,0.97,1.12,1.42,1.58,2,2.37,0
10/31/17,0.99,1.15,1.43,1.6,2.01,2.38,0
11/1/17,1.06,1.18,1.46,1.61,2.01,2.37,0
11/2/17,1.02,1.17,1.46,1.61,2,2.35,0
11/3/17,1.02,1.18,1.49,1.63,1.99,2.34,0
11/6/17,1.03,1.19,1.5,1.61,1.99,2.32,0
11/7/17,1.05,1.22,1.49,1.63,1.99,2.32,0
11/8/17,1.05,1.23,1.53,1.65,2.01,2.32,0
11/9/17,1.07,1.24,1.53,1.63,2.01,2.33,0
11/10/17,1.06,1.23,1.54,1.67,2.06,2.4,0
11/13/17,1.07,1.24,1.55,1.7,2.08,2.4,0
11/14/17,1.06,1.26,1.55,1.68,2.06,2.38,0
11/15/17,1.08,1.25,1.55,1.68,2.04,2.33,0
11/16/17,1.08,1.27,1.59,1.72,2.07,2.37,0
11/17/17,1.08,1.29,1.6,1.73,2.06,2.35,0
11/20/17,1.09,1.3,1.62,1.77,2.09,2.37,0
11/21/17,1.15,1.3,1.62,1.77,2.11,2.36,0
11/22/17,1.16,1.29,1.61,1.74,2.05,2.32,0
11/23/17,.,.,.,.,.,.,0
11/24/17,1.14,1.29,1.61,1.75,2.07,2.34,0
11/27/17,1.15,1.27,1.62,1.74,2.06,2.32,0
11/28/17,1.16,1.3,1.61,1.75,2.07,2.34,0
11/29/17,1.17,1.29,1.61,1.78,2.09,2.37,0
11/30/17,1.14,1.27,1.62,1.78,2.14,2.42,0
12/1/17,1.14,1.27,1.62,1.78,2.13,2.37,0
12/4/17,1.16,1.29,1.66,1.8,2.15,2.37,0
12/5/17,1.21,1.3,1.64,1.83,2.15,2.36,0
12/6/17,1.18,1.3,1.68,1.78,2.11,2.33,0
12/7/17,1.16,1.29,1.67,1.8,2.14,2.37,0
12/8/17,1.14,1.28,1.65,1.8,2.14,2.38,0
12/11/17,1.18,1.33,1.69,1.82,2.16,2.39,0
12/12/17,1.26,1.34,1.7,1.83,2.18,2.4,0
12/13/17,1.22,1.3,1.68,1.79,2.12,2.36,0
12/14/17,1.21,1.32,1.7,1.82,2.14,2.35,0
12/15/17,1.24,1.31,1.71,1.84,2.16,2.35,0
12/18/17,1.26,1.38,1.7,1.84,2.17,2.39,0
12/19/17,1.25,1.37,1.71,1.87,2.23,2.46,0
12/20/17,1.22,1.38,1.72,1.87,2.24,2.49,0
12/21/17,1.21,1.35,1.73,1.89,2.26,2.48,0
12/22/17,1.15,1.33,1.73,1.91,2.26,2.48,0
12/25/17,.,.,.,.,.,.,0
12/26/17,1.24,1.47,1.75,1.92,2.25,2.47,0
12/27/17,1.18,1.44,1.75,1.89,2.22,2.42,0
12/28/17,1.19,1.39,1.76,1.91,2.23,2.43,0
12/29/17,1.28,1.39,1.76,1.89,2.2,2.4,0
1/1/18,.,.,.,.,.,.,0
1/2/18,1.29,1.44,1.83,1.92,2.25,2.46,0
1/3/18,1.29,1.41,1.81,1.94,2.25,2.44,0
1/4/18,1.28,1.41,1.82,1.96,2.27,2.46,0
1/5/18,1.27,1.39,1.8,1.96,2.29,2.47,0
1/8/18,1.3,1.45,1.79,1.96,2.29,2.49,0
1/9/18,1.27,1.44,1.78,1.98,2.33,2.55,0
1/10/18,1.31,1.42,1.78,1.98,2.32,2.55,0
1/11/18,1.32,1.43,1.77,1.98,2.32,2.54,0
1/12/18,1.31,1.43,1.78,1.99,2.35,2.55,0
1/15/18,.,.,.,.,.,.,0
1/16/18,1.33,1.45,1.79,2.03,2.36,2.54,0
1/17/18,1.31,1.44,1.79,2.05,2.39,2.57,0
1/18/18,1.29,1.45,1.79,2.05,2.43,2.62,0
1/19/18,1.28,1.44,1.79,2.06,2.45,2.64,0
1/22/18,1.27,1.44,1.79,2.08,2.46,2.66,0
1/23/18,1.26,1.44,1.78,2.06,2.43,2.63,0
1/24/18,1.25,1.43,1.79,2.08,2.43,2.65,0
1/25/18,1.23,1.42,1.8,2.08,2.41,2.63,0
1/26/18,1.24,1.41,1.8,2.13,2.47,2.66,0
1/29/18,1.28,1.44,1.8,2.11,2.49,2.7,0
1/30/18,1.49,1.44,1.88,2.13,2.51,2.73,0
1/31/18,1.43,1.46,1.9,2.14,2.52,2.72,0
2/1/18,1.41,1.48,1.89,2.16,2.56,2.78,0
2/2/18,1.4,1.48,1.88,2.15,2.58,2.84,0
2/5/18,1.4,1.51,1.85,2.08,2.5,2.77,0
2/6/18,1.48,1.52,1.87,2.1,2.52,2.79,0
2/7/18,1.36,1.55,1.91,2.15,2.57,2.84,0
2/8/18,1.32,1.55,1.91,2.13,2.57,2.85,0
2/9/18,1.31,1.55,1.89,2.05,2.52,2.83,0
2/12/18,1.35,1.62,1.93,2.09,2.56,2.86,0
2/13/18,1.34,1.59,1.95,2.1,2.54,2.83,0
2/14/18,1.32,1.58,1.98,2.17,2.65,2.91,0
2/15/18,1.3,1.58,1.99,2.19,2.65,2.9,0
2/16/18,1.35,1.62,2,2.21,2.63,2.87,0
2/19/18,.,.,.,.,.,.,0
2/20/18,1.39,1.66,2.01,2.25,2.65,2.88,0
2/21/18,1.4,1.64,2.03,2.26,2.69,2.94,0
2/22/18,1.34,1.63,2.02,2.25,2.66,2.92,0
2/23/18,1.38,1.64,2.02,2.25,2.62,2.88,0
2/26/18,1.39,1.66,2.03,2.22,2.6,2.86,0
2/27/18,1.49,1.66,2.08,2.27,2.67,2.9,0
2/28/18,1.5,1.65,2.07,2.25,2.65,2.87,0
3/1/18,1.5,1.63,2.05,2.22,2.58,2.81,0
3/2/18,1.5,1.65,2.06,2.25,2.63,2.86,0
3/5/18,1.53,1.7,2.06,2.24,2.65,2.88,0
3/6/18,1.56,1.68,2.06,2.25,2.65,2.88,0
3/7/18,1.57,1.68,2.05,2.25,2.65,2.89,0
3/8/18,1.57,1.67,2.05,2.25,2.63,2.86,0
3/9/18,1.57,1.67,2.03,2.27,2.65,2.9,0
3/12/18,1.6,1.71,2.05,2.27,2.64,2.87,0
3/13/18,1.64,1.73,2.03,2.26,2.62,2.84,0
3/14/18,1.71,1.76,2.05,2.26,2.61,2.81,0
3/15/18,1.7,1.77,2.07,2.29,2.62,2.82,0
3/16/18,1.71,1.78,2.08,2.31,2.65,2.85,0
3/19/18,1.7,1.8,2.08,2.31,2.65,2.85,0
3/20/18,1.76,1.81,2.08,2.34,2.69,2.89,0
3/21/18,1.71,1.74,2.06,2.31,2.69,2.89,0
3/22/18,1.67,1.72,2.05,2.29,2.63,2.83,0
3/23/18,1.69,1.74,2.04,2.28,2.61,2.82,0
3/26/18,1.71,1.79,2.06,2.33,2.64,2.85,0
3/27/18,1.69,1.77,2.1,2.26,2.58,2.78,0
3/28/18,1.65,1.73,2.12,2.28,2.59,2.77,0
3/29/18,1.63,1.73,2.09,2.27,2.56,2.74,0
3/30/18,.,.,.,.,.,.,0
4/2/18,1.68,1.77,2.08,2.25,2.55,2.73,0
4/3/18,1.7,1.75,2.09,2.28,2.6,2.79,0
4/4/18,1.67,1.71,2.07,2.28,2.61,2.79,0
4/5/18,1.67,1.72,2.07,2.3,2.64,2.83,0
4/6/18,1.68,1.73,2.06,2.27,2.58,2.77,0
4/9/18,1.67,1.76,2.08,2.29,2.6,2.78,0
4/10/18,1.63,1.74,2.09,2.32,2.62,2.8,0
4/11/18,1.64,1.73,2.09,2.32,2.62,2.79,0
4/12/18,1.65,1.75,2.11,2.34,2.67,2.83,0
4/13/18,1.64,1.76,2.12,2.37,2.67,2.82,0
4/16/18,1.64,1.79,2.12,2.39,2.69,2.83,0
4/17/18,1.68,1.8,2.16,2.41,2.68,2.82,0
4/18/18,1.67,1.81,2.17,2.42,2.73,2.87,0
4/19/18,1.67,1.82,2.21,2.44,2.77,2.92,0
4/20/18,1.65,1.81,2.22,2.46,2.8,2.96,0
4/23/18,1.69,1.87,2.25,2.49,2.83,2.98,0
4/24/18,1.7,1.87,2.25,2.48,2.83,3,0
4/25/18,1.65,1.85,2.26,2.49,2.84,3.03,0
4/26/18,1.62,1.82,2.25,2.49,2.82,3,0
4/27/18,1.62,1.82,2.24,2.49,2.8,2.96,0
4/30/18,1.65,1.87,2.24,2.49,2.79,2.95,0
5/1/18,1.68,1.85,2.26,2.5,2.82,2.97,0
5/2/18,1.69,1.84,2.24,2.49,2.8,2.97,0
5/3/18,1.68,1.84,2.24,2.49,2.78,2.94,0
5/4/18,1.67,1.84,2.24,2.51,2.78,2.95,0
5/7/18,1.69,1.86,2.25,2.49,2.78,2.95,0
5/8/18,1.69,1.87,2.26,2.51,2.81,2.97,0
5/9/18,1.68,1.88,2.27,2.54,2.84,3,0
5/10/18,1.69,1.9,2.27,2.54,2.83,2.97,0
5/11/18,1.68,1.92,2.28,2.54,2.84,2.97,0
5/14/18,1.7,1.93,2.28,2.55,2.85,3,0
5/15/18,1.69,1.92,2.31,2.58,2.92,3.08,0
5/16/18,1.69,1.92,2.32,2.58,2.94,3.09,0
5/17/18,1.7,1.92,2.32,2.57,2.94,3.11,0
5/18/18,1.68,1.91,2.32,2.55,2.9,3.06,0
5/21/18,1.71,1.93,2.35,2.58,2.9,3.06,0
5/22/18,1.73,1.93,2.34,2.59,2.9,3.06,0
5/23/18,1.76,1.92,2.29,2.53,2.83,3.01,0
5/24/18,1.74,1.91,2.28,2.5,2.82,2.98,0
5/25/18,1.7,1.9,2.27,2.48,2.76,2.93,0
5/28/18,.,.,.,.,.,.,0
5/29/18,1.77,1.93,2.17,2.32,2.58,2.77,0
5/30/18,1.77,1.94,2.23,2.42,2.67,2.84,0
5/31/18,1.76,1.93,2.23,2.4,2.68,2.83,0
6/1/18,1.74,1.92,2.28,2.47,2.74,2.89,0
6/4/18,1.77,1.94,2.3,2.52,2.78,2.94,0
6/5/18,1.82,1.94,2.32,2.49,2.76,2.92,0
6/6/18,1.81,1.95,2.32,2.52,2.81,2.97,0
6/7/18,1.78,1.94,2.31,2.5,2.77,2.93,0
6/8/18,1.78,1.93,2.3,2.5,2.77,2.93,0
6/11/18,1.82,1.94,2.32,2.52,2.8,2.96,0
6/12/18,1.81,1.92,2.31,2.54,2.81,2.96,0
6/13/18,1.82,1.94,2.35,2.59,2.85,2.98,0
6/14/18,1.81,1.94,2.35,2.59,2.81,2.94,0
6/15/18,1.82,1.94,2.35,2.55,2.81,2.93,0
6/18/18,1.84,1.94,2.35,2.56,2.8,2.92,0
6/19/18,1.85,1.94,2.34,2.54,2.77,2.89,0
6/20/18,1.85,1.94,2.36,2.56,2.8,2.93,0
6/21/18,1.85,1.94,2.34,2.56,2.77,2.9,0
6/22/18,1.83,1.93,2.33,2.56,2.77,2.9,0
6/25/18,1.8,1.93,2.34,2.54,2.75,2.87,0
6/26/18,1.79,1.93,2.33,2.53,2.75,2.88,0
6/27/18,1.79,1.93,2.33,2.52,2.71,2.83,0
6/28/18,1.76,1.93,2.33,2.52,2.73,2.84,0
6/29/18,1.77,1.93,2.33,2.52,2.73,2.85,0
7/2/18,1.9,1.98,2.34,2.57,2.75,2.87,0
7/3/18,1.91,1.98,2.33,2.53,2.72,2.83,0
7/4/18,.,.,.,.,.,.,0
7/5/18,1.87,1.96,2.32,2.55,2.74,2.84,0
7/6/18,1.86,1.97,2.34,2.53,2.71,2.82,0
7/9/18,1.87,1.98,2.34,2.57,2.75,2.86,0
7/10/18,1.88,1.99,2.36,2.59,2.77,2.87,0
7/11/18,1.89,1.97,2.36,2.58,2.74,2.85,0
7/12/18,1.89,1.98,2.39,2.6,2.75,2.85,0
7/13/18,1.87,1.98,2.37,2.59,2.73,2.83,0
7/16/18,1.9,2.01,2.39,2.59,2.75,2.85,0
7/17/18,1.93,2.02,2.39,2.62,2.76,2.86,0
7/18/18,1.9,2,2.43,2.6,2.77,2.88,0
7/19/18,1.89,2,2.4,2.6,2.74,2.84,0
7/20/18,1.86,1.99,2.41,2.6,2.77,2.89,0
7/23/18,1.88,1.99,2.42,2.64,2.83,2.96,0
7/24/18,1.92,2.02,2.42,2.63,2.83,2.95,0
7/25/18,1.9,2.01,2.42,2.66,2.82,2.94,0
7/26/18,1.89,1.99,2.41,2.69,2.86,2.98,0
7/27/18,1.9,2,2.43,2.67,2.84,2.96,0
7/30/18,1.91,2.04,2.43,2.66,2.85,2.98,0
7/31/18,1.94,2.03,2.44,2.67,2.85,2.96,0
8/1/18,1.93,2.03,2.45,2.67,2.87,3,0
8/2/18,1.89,2.02,2.45,2.66,2.85,2.98,0
8/3/18,1.9,2.01,2.43,2.63,2.82,2.95,0
8/6/18,1.92,2.05,2.44,2.64,2.8,2.94,0
8/7/18,1.96,2.06,2.45,2.68,2.84,2.98,0
8/8/18,1.93,2.06,2.44,2.68,2.83,2.96,0
8/9/18,1.91,2.06,2.44,2.64,2.8,2.93,0
8/10/18,1.92,2.05,2.42,2.61,2.75,2.87,0
8/13/18,1.93,2.06,2.42,2.61,2.75,2.88,0
8/14/18,1.96,2.08,2.44,2.63,2.77,2.89,0
8/15/18,1.96,2.07,2.45,2.61,2.73,2.86,0
8/16/18,1.96,2.07,2.45,2.63,2.75,2.87,0
8/17/18,1.95,2.05,2.44,2.61,2.75,2.87,0
8/20/18,1.93,2.06,2.43,2.6,2.7,2.82,0
8/21/18,1.94,2.08,2.45,2.61,2.73,2.85,0
8/22/18,1.95,2.09,2.43,2.6,2.7,2.82,0
8/23/18,1.94,2.08,2.43,2.61,2.72,2.82,0
8/24/18,1.95,2.09,2.44,2.63,2.72,2.82,0
8/27/18,1.96,2.12,2.47,2.67,2.74,2.85,0
8/28/18,1.96,2.13,2.47,2.67,2.77,2.88,0
8/29/18,1.97,2.13,2.48,2.67,2.78,2.89,0
8/30/18,1.97,2.11,2.47,2.64,2.75,2.86,0
8/31/18,1.95,2.11,2.46,2.62,2.74,2.86,0
9/3/18,.,.,.,.,.,.,0
9/4/18,2,2.13,2.49,2.66,2.78,2.9,0
9/5/18,2,2.14,2.49,2.66,2.77,2.9,0
9/6/18,1.98,2.13,2.5,2.64,2.76,2.88,0
9/7/18,1.98,2.14,2.53,2.71,2.82,2.94,0
9/10/18,1.98,2.14,2.54,2.73,2.83,2.94,0
9/11/18,2.02,2.15,2.55,2.76,2.87,2.98,0
9/12/18,2.01,2.16,2.56,2.74,2.87,2.97,0
9/13/18,2.01,2.15,2.55,2.76,2.87,2.97,0
9/14/18,2.02,2.16,2.56,2.78,2.9,2.99,0
9/17/18,2.02,2.16,2.57,2.78,2.89,2.99,0
9/18/18,2.05,2.17,2.58,2.81,2.94,3.05,0
9/19/18,2.03,2.16,2.58,2.81,2.96,3.08,0
9/20/18,2.03,2.17,2.58,2.81,2.96,3.07,0
9/21/18,2.05,2.18,2.58,2.81,2.95,3.07,0
9/24/18,2.07,2.22,2.6,2.83,2.96,3.08,0
9/25/18,2.12,2.21,2.59,2.83,2.99,3.1,0
9/26/18,2.11,2.2,2.58,2.83,2.96,3.06,0
9/27/18,2.1,2.18,2.58,2.83,2.96,3.06,0
9/28/18,2.12,2.19,2.59,2.81,2.94,3.05,0
10/1/18,2.13,2.23,2.6,2.82,2.96,3.09,0
10/2/18,2.14,2.23,2.61,2.82,2.94,3.05,0
10/3/18,2.15,2.23,2.62,2.85,3.02,3.15,0
10/4/18,2.16,2.22,2.63,2.87,3.05,3.19,0
10/5/18,2.15,2.23,2.64,2.88,3.07,3.23,0
10/8/18,.,.,.,.,.,.,0
10/9/18,2.17,2.25,2.65,2.88,3.05,3.21,0
10/10/18,2.18,2.27,2.67,2.88,3.05,3.22,0
10/11/18,2.14,2.27,2.66,2.85,3,3.14,0
10/12/18,2.14,2.28,2.66,2.85,3,3.15,0
10/15/18,2.17,2.31,2.67,2.85,3.01,3.16,0
10/16/18,2.19,2.3,2.66,2.87,3.02,3.16,0
10/17/18,2.2,2.31,2.66,2.89,3.04,3.19,0
10/18/18,2.19,2.32,2.67,2.87,3.03,3.17,0
10/19/18,2.19,2.31,2.67,2.92,3.05,3.2,0
10/22/18,2.18,2.34,2.68,2.92,3.05,3.2,0
10/23/18,2.21,2.33,2.67,2.89,3.01,3.17,0
10/24/18,2.2,2.34,2.64,2.84,2.94,3.1,0
10/25/18,2.19,2.34,2.66,2.86,2.98,3.14,0
10/26/18,2.16,2.33,2.63,2.81,2.91,3.08,0
10/29/18,2.17,2.34,2.64,2.81,2.91,3.08,0
10/30/18,2.21,2.33,2.66,2.84,2.94,3.12,0
10/31/18,2.2,2.34,2.69,2.87,2.98,3.15,0
11/1/18,2.21,2.32,2.67,2.84,2.96,3.14,0
11/2/18,2.19,2.33,2.7,2.91,3.04,3.22,0
11/5/18,2.2,2.36,2.71,2.91,3.03,3.2,0
11/6/18,2.23,2.35,2.72,2.93,3.05,3.22,0
11/7/18,2.23,2.37,2.74,2.96,3.07,3.22,0
11/8/18,2.21,2.35,2.74,2.98,3.09,3.24,0
11/9/18,2.21,2.36,2.73,2.94,3.05,3.19,0
11/12/18,.,.,.,.,.,.,0
11/13/18,2.24,2.38,2.72,2.89,2.99,3.14,0
11/14/18,2.24,2.38,2.71,2.86,2.95,3.12,0
11/15/18,2.2,2.37,2.7,2.86,2.94,3.11,0
11/16/18,2.21,2.36,2.68,2.81,2.9,3.08,0
11/19/18,2.23,2.38,2.66,2.79,2.87,3.06,0
11/20/18,2.23,2.39,2.67,2.79,2.88,3.06,0
11/21/18,2.25,2.41,2.67,2.81,2.89,3.06,0
11/22/18,.,.,.,.,.,.,0
11/23/18,2.25,2.41,2.67,2.81,2.88,3.05,0
11/26/18,2.24,2.41,2.7,2.84,2.9,3.07,0
11/27/18,2.31,2.41,2.7,2.83,2.89,3.06,0
11/28/18,2.31,2.4,2.69,2.81,2.87,3.06,0
11/29/18,2.31,2.37,2.69,2.81,2.85,3.03,0
11/30/18,2.31,2.37,2.7,2.8,2.84,3.01,0
12/3/18,2.3,2.38,2.72,2.83,2.83,2.98,0
12/4/18,2.37,2.42,2.71,2.8,2.79,2.91,0
12/5/18,.,.,.,.,.,.,0
12/6/18,2.36,2.41,2.7,2.75,2.75,2.87,0
12/7/18,2.32,2.4,2.68,2.72,2.7,2.85,0
12/10/18,2.32,2.41,2.69,2.72,2.71,2.85,0
12/11/18,2.28,2.41,2.7,2.78,2.75,2.89,0
12/12/18,2.3,2.43,2.7,2.77,2.77,2.91,0
12/13/18,2.36,2.43,2.69,2.75,2.75,2.91,0
12/14/18,2.36,2.42,2.68,2.73,2.73,2.89,0
12/17/18,2.36,2.4,2.66,2.7,2.69,2.86,0
12/18/18,2.35,2.39,2.64,2.65,2.65,2.82,0
12/19/18,2.35,2.4,2.62,2.63,2.62,2.77,0
12/20/18,2.42,2.39,2.64,2.67,2.65,2.79,0
12/21/18,2.41,2.39,2.62,2.63,2.64,2.79,0
12/24/18,2.42,2.45,2.61,2.55,2.58,2.74,0
12/25/18,.,.,.,.,.,.,0
12/26/18,2.41,2.44,2.61,2.61,2.67,2.81,0
12/27/18,2.43,2.41,2.58,2.56,2.6,2.77,0
12/28/18,2.39,2.4,2.57,2.52,2.56,2.72,0
12/31/18,2.44,2.45,2.63,2.48,2.51,2.69,0
1/1/19,.,.,.,.,.,.,0
1/2/19,2.4,2.42,2.6,2.5,2.49,2.66,0
1/3/19,2.42,2.41,2.5,2.39,2.37,2.56,0
1/4/19,2.4,2.42,2.57,2.5,2.49,2.67,0
1/7/19,2.42,2.45,2.58,2.53,2.53,2.7,0
1/8/19,2.4,2.46,2.6,2.58,2.58,2.73,0
1/9/19,2.4,2.45,2.59,2.56,2.57,2.74,0
1/10/19,2.42,2.43,2.59,2.56,2.56,2.74,0
1/11/19,2.41,2.43,2.58,2.55,2.52,2.71,0
1/14/19,2.42,2.45,2.57,2.53,2.53,2.71,0
1/15/19,2.41,2.45,2.57,2.53,2.53,2.72,0
1/16/19,2.41,2.43,2.57,2.55,2.54,2.73,0
1/17/19,2.41,2.42,2.57,2.56,2.58,2.75,0
1/18/19,2.4,2.41,2.6,2.62,2.62,2.79,0
1/21/19,.,.,.,.,.,.,0
1/22/19,2.38,2.43,2.59,2.58,2.57,2.74,0
1/23/19,2.37,2.41,2.59,2.58,2.59,2.76,0
1/24/19,2.38,2.37,2.58,2.56,2.55,2.72,0
1/25/19,2.36,2.39,2.6,2.6,2.59,2.76,0
1/28/19,2.39,2.42,2.6,2.6,2.58,2.75,0
1/29/19,2.39,2.42,2.6,2.56,2.55,2.72,0
1/30/19,2.4,2.42,2.57,2.52,2.49,2.7,0
1/31/19,2.42,2.41,2.55,2.45,2.43,2.63,0
2/1/19,2.41,2.4,2.56,2.52,2.51,2.7,0
2/4/19,2.41,2.42,2.57,2.53,2.53,2.73,0
2/5/19,2.39,2.42,2.56,2.53,2.51,2.71,0
2/6/19,2.4,2.42,2.56,2.52,2.5,2.7,0
2/7/19,2.43,2.42,2.55,2.48,2.46,2.65,0
2/8/19,2.43,2.43,2.54,2.45,2.44,2.63,0
2/11/19,2.44,2.45,2.55,2.48,2.47,2.65,0
2/12/19,2.42,2.43,2.55,2.5,2.49,2.68,0
2/13/19,2.42,2.44,2.55,2.53,2.53,2.71,0
2/14/19,2.45,2.43,2.53,2.5,2.48,2.66,0
2/15/19,2.43,2.43,2.55,2.52,2.49,2.66,0
2/18/19,.,.,.,.,.,.,0
2/19/19,2.44,2.45,2.54,2.5,2.47,2.65,0
2/20/19,2.41,2.45,2.54,2.5,2.47,2.65,0
2/21/19,2.43,2.45,2.55,2.53,2.51,2.69,0
2/22/19,2.43,2.46,2.55,2.48,2.47,2.65,0
2/25/19,2.44,2.47,2.56,2.51,2.48,2.67,0
2/26/19,2.43,2.45,2.55,2.48,2.45,2.64,0
2/27/19,2.43,2.45,2.54,2.5,2.49,2.69,0
2/28/19,2.44,2.45,2.54,2.52,2.52,2.73,0
3/1/19,2.44,2.44,2.55,2.55,2.56,2.76,0
3/4/19,2.45,2.46,2.54,2.55,2.53,2.72,0
3/5/19,2.44,2.46,2.54,2.55,2.53,2.72,0
3/6/19,2.43,2.47,2.54,2.52,2.49,2.69,0
3/7/19,2.45,2.45,2.52,2.47,2.44,2.64,0
3/8/19,2.45,2.46,2.53,2.45,2.42,2.62,0
3/11/19,2.44,2.46,2.53,2.47,2.44,2.64,0
3/12/19,2.44,2.46,2.52,2.45,2.41,2.61,0
3/13/19,2.43,2.45,2.53,2.45,2.42,2.61,0
3/14/19,2.48,2.45,2.52,2.46,2.43,2.63,0
3/15/19,2.46,2.45,2.52,2.43,2.4,2.59,0
3/18/19,2.47,2.44,2.52,2.45,2.42,2.6,0
3/19/19,2.46,2.46,2.5,2.46,2.42,2.61,0
3/20/19,2.45,2.48,2.47,2.4,2.34,2.54,0
3/21/19,2.51,2.49,2.48,2.41,2.34,2.54,0
3/22/19,2.49,2.46,2.45,2.31,2.24,2.44,1
3/25/19,2.47,2.46,2.41,2.26,2.21,2.43,1
3/26/19,2.46,2.46,2.44,2.24,2.18,2.41,1
